"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,978,"0.0-0.0","ugakguc6o78q64x",240,"118.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4632,"0.0-1.0","ugakguc6o78q64x",240,"118.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,16077,"0.0-2.0-0.0","ugakguc6o78q64x",240,"118.csv","","11442.899999976158","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,19080,"0.0-2.0-1.0","ugakguc6o78q64x",240,"118.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,24999,"0.0-2.0-2.0","ugakguc6o78q64x",240,"118.csv","","5916.800000071526","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,27209,"0.0-2.0-3.0","ugakguc6o78q64x",240,"118.csv","","2207.5","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,27986,"0.0-2.0-4.0","ugakguc6o78q64x",240,"118.csv","","775.2999999523163","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,34874,"0.0-2.0-5.0","ugakguc6o78q64x",240,"118.csv","","6886.799999952316","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,38505,"0.0-2.0-6.0","ugakguc6o78q64x",240,"118.csv","","3628.7000000476837","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,40719,"0.0-2.0-7.0","ugakguc6o78q64x",240,"118.csv","","2211.600000023842","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,50024,"0.0-2.0-8.0","ugakguc6o78q64x",240,"118.csv","","9304.099999904633","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,51011,"0.0-3.0-0.0","ugakguc6o78q64x",240,"118.csv","","984.5","resources/trios/L2T4A3.jpg","37","restless",0.3,0.9,0.7,0.0251039659204075,"true"
"image-keyboard-response",12,51419,"0.0-3.0-1.0","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,52628,"0.0-3.0-2.0","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,54248,"0.0-3.1-0.1","ugakguc6o78q64x",240,"118.csv","","1618","resources/trios/L2T4A3.jpg","39","restless",0.2,0.9,0.7,0.350063629349936,"true"
"image-keyboard-response",15,54656,"0.0-3.1-1.1","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,55863,"0.0-3.1-2.1","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,57418,"0.0-3.2-0.2","ugakguc6o78q64x",240,"118.csv","","1552.6999999284744","resources/trios/L4T2A2.jpg","39","restless",0.2,0.9,0.7,0.29739154937855,"true"
"image-keyboard-response",18,57825,"0.0-3.2-1.2","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,59033,"0.0-3.2-2.2","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,60498,"0.0-3.3-0.3","ugakguc6o78q64x",240,"118.csv","","1462.6000000238419","resources/trios/L4T4A3.jpg","39","restless",0.2,0.9,0.7,0.318053167224617,"true"
"image-keyboard-response",21,60902,"0.0-3.3-1.3","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,62109,"0.0-3.3-2.3","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,62881,"0.0-3.4-0.4","ugakguc6o78q64x",240,"118.csv","","769.6000000238419","resources/trios/L4T2A3.jpg","39","restless",0.2,0.9,0.7,0.402774352157514,"true"
"image-keyboard-response",24,63288,"0.0-3.4-1.4","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,64496,"0.0-3.4-2.4","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,64947,"0.0-3.5-0.5","ugakguc6o78q64x",240,"118.csv","","448.89999997615814","resources/trios/L4T2A2.jpg","39","restless",0.2,0.9,0.7,0.65930056563433,"true"
"image-keyboard-response",27,65350,"0.0-3.5-1.5","ugakguc6o78q64x",240,"118.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,66557,"0.0-3.5-2.5","ugakguc6o78q64x",240,"118.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
