"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1007,"0.0-0.0","hlsmo06vhrfpt8l",550,"74.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5065,"0.0-1.0","hlsmo06vhrfpt8l",550,"74.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,24317,"0.0-2.0","hlsmo06vhrfpt8l",550,"74.csv","","19250","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,32962,"0.0-3.0-0.0","hlsmo06vhrfpt8l",550,"74.csv","","8644.299999952316","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,35976,"0.0-3.0-1.0","hlsmo06vhrfpt8l",550,"74.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,39271,"0.0-3.0-2.0","hlsmo06vhrfpt8l",550,"74.csv","","3294.9000000953674","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,40559,"0.0-3.0-3.0","hlsmo06vhrfpt8l",550,"74.csv","","1286.2999999523163","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,40767,"0.0-3.0-4.0","hlsmo06vhrfpt8l",550,"74.csv","","205.70000004768372","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,42467,"0.0-3.0-5.0","hlsmo06vhrfpt8l",550,"74.csv","","1699.4000000953674","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,44258,"0.0-3.0-6.0","hlsmo06vhrfpt8l",550,"74.csv","","1790.5999999046326","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,45408,"0.0-3.0-7.0","hlsmo06vhrfpt8l",550,"74.csv","","1149.4000000953674","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
