"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,975,"0.0-0.0","shn6q0q5u0r3nbn","43.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,2487,"0.0-1.0","shn6q0q5u0r3nbn","43.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,3307,"0.0-2.0-0.0","shn6q0q5u0r3nbn","43.csv","","818.8999999761581","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",3,6312,"0.0-2.0-1.0","shn6q0q5u0r3nbn","43.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,6380,"0.0-2.0-2.0","shn6q0q5u0r3nbn","43.csv","","66.5","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,8009,"0.0-2.0-3.0","shn6q0q5u0r3nbn","43.csv","","1628","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,8160,"0.0-2.0-4.0","shn6q0q5u0r3nbn","43.csv","","149.89999997615814","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,8519,"0.0-2.0-5.0","shn6q0q5u0r3nbn","43.csv","","358","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,8665,"0.0-2.0-6.0","shn6q0q5u0r3nbn","43.csv","","144.89999997615814","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,8803,"0.0-2.0-7.0","shn6q0q5u0r3nbn","43.csv","","137.39999997615814","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,8991,"0.0-2.0-8.0","shn6q0q5u0r3nbn","43.csv","","186.70000004768372","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,9281,"0.0-3.0-0.0","shn6q0q5u0r3nbn","43.csv","","288.59999990463257","resources/trios/L1T1A1.jpg","39","restless",0.9,0.3,0.7,0.913050497302789,"false"
"image-keyboard-response",12,9687,"0.0-3.0-1.0","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,10891,"0.0-3.0-2.0","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,10901,"0.0-3.1-0.1","shn6q0q5u0r3nbn","43.csv","","8.400000095367432","resources/trios/L4T2A1.jpg","39","restless",0.9,0.3,0.7,0.86981744518476,"false"
"image-keyboard-response",15,11304,"0.0-3.1-1.1","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,12508,"0.0-3.1-2.1","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,12523,"0.0-3.2-0.2","shn6q0q5u0r3nbn","43.csv","","13.800000071525574","resources/trios/L1T1A2.jpg","39","restless",0.9,0.3,0.7,0.62126923462587,"true"
"image-keyboard-response",18,12929,"0.0-3.2-1.2","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,14133,"0.0-3.2-2.2","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,14855,"0.0-3.3-0.3","shn6q0q5u0r3nbn","43.csv","","720.9000000953674","resources/trios/L1T2A1.jpg","39","restless",0.8,0.2,0.7,0.151585050054361,"true"
"image-keyboard-response",21,15260,"0.0-3.3-1.3","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,16463,"0.0-3.3-2.3","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,17588,"0.0-3.4-0.4","shn6q0q5u0r3nbn","43.csv","","1124","resources/trios/L1T1A1.jpg","39","restless",0.7,0.2,0.7,0.247607041189103,"true"
"image-keyboard-response",24,17991,"0.0-3.4-1.4","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,19197,"0.0-3.4-2.4","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,19313,"0.0-3.5-0.5","shn6q0q5u0r3nbn","43.csv","","115.59999990463257","resources/trios/L1T1A2.jpg","39","restless",0.7,0.2,0.7,0.968471478421076,"false"
"image-keyboard-response",27,19717,"0.0-3.5-1.5","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,20922,"0.0-3.5-2.5","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,27481,"0.0-3.6-0.6","shn6q0q5u0r3nbn","43.csv","","6558.600000023842","resources/trios/L4T1A2.jpg","39","restless",0.7,0.2,0.7,0.0899076646932138,"true"
"image-keyboard-response",30,27883,"0.0-3.6-1.6","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,29089,"0.0-3.6-2.6","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,29114,"0.0-3.7-0.7","shn6q0q5u0r3nbn","43.csv","","23.799999952316284","resources/trios/L4T1A1.jpg","39","restless",0.7,0.2,0.7,0.851059216471894,"false"
"image-keyboard-response",33,29519,"0.0-3.7-1.7","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",34,30724,"0.0-3.7-2.7","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",35,30778,"0.0-3.8-0.8","shn6q0q5u0r3nbn","43.csv","","52","resources/trios/L1T2A2.jpg","38","restless",0.7,0.2,0.7,0.948779597999555,"false"
"image-keyboard-response",36,31183,"0.0-3.8-1.8","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",37,32384,"0.0-3.8-2.8","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",38,32607,"0.0-3.9-0.9","shn6q0q5u0r3nbn","43.csv","","221.5","resources/trios/L1T2A1.jpg","39","restless",0.8,0.2,0.7,0.529178769157029,"true"
"image-keyboard-response",39,33011,"0.0-3.9-1.9","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",40,34217,"0.0-3.9-2.9","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",41,34334,"0.0-3.10-0.10","shn6q0q5u0r3nbn","43.csv","","115.90000009536743","resources/trios/L1T1A2.jpg","39","restless",0.8,0.3,0.7,0.421805218785843,"true"
"image-keyboard-response",42,34740,"0.0-3.10-1.10","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",43,35946,"0.0-3.10-2.10","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",44,36220,"0.0-3.11-0.11","shn6q0q5u0r3nbn","43.csv","","272.39999997615814","resources/trios/L4T2A1.jpg","39","restless",0.8,0.3,0.7,0.604021700923549,"true"
"image-keyboard-response",45,36623,"0.0-3.11-1.11","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",46,37824,"0.0-3.11-2.11","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",47,37975,"0.0-3.12-0.12","shn6q0q5u0r3nbn","43.csv","","149.20000004768372","resources/trios/L4T1A2.jpg","38","restless",0.8,0.3,0.7,0.740005129161213,"false"
"image-keyboard-response",48,38380,"0.0-3.12-1.12","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BT1B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",49,39585,"0.0-3.12-2.12","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",50,39687,"0.0-3.13-0.13","shn6q0q5u0r3nbn","43.csv","","100.60000002384186","resources/trios/L4T2A2.jpg","37","restless",0.8,0.3,0.7,0.67887408886993,"true"
"image-keyboard-response",51,40091,"0.0-3.13-1.13","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/L4BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",52,41298,"0.0-3.13-2.13","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",53,41421,"0.0-3.14-0.14","shn6q0q5u0r3nbn","43.csv","","121.69999992847443","resources/trios/L1T2A1.jpg","37","restless",0.8,0.3,0.7,0.82896080830106,"false"
"image-keyboard-response",54,41823,"0.0-3.14-1.14","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",55,43024,"0.0-3.14-2.14","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",56,43756,"0.0-3.15-0.15","shn6q0q5u0r3nbn","43.csv","","730","resources/trios/L4T1A1.jpg","39","restless",0.8,0.3,0.7,0.700610110463088,"false"
"image-keyboard-response",57,44159,"0.0-3.15-1.15","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",58,45364,"0.0-3.15-2.15","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",59,45434,"0.0-3.16-0.16","shn6q0q5u0r3nbn","43.csv","","68.29999995231628","resources/trios/L1T2A1.jpg","37","restless",0.8,0.3,0.7,0.808542409156992,"false"
"image-keyboard-response",60,45837,"0.0-3.16-1.16","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",61,47038,"0.0-3.16-2.16","shn6q0q5u0r3nbn","43.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",62,47226,"0.0-3.17-0.17","shn6q0q5u0r3nbn","43.csv","","186","resources/trios/L1T1A1.jpg","39","restless",0.8,0.3,0.7,0.294243919951402,"true"
"image-keyboard-response",63,47630,"0.0-3.17-1.17","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",64,48836,"0.0-3.17-2.17","shn6q0q5u0r3nbn","43.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",65,51698,"0.0-3.18-0.18","shn6q0q5u0r3nbn","43.csv","","2860.100000023842","resources/trios/L4T2A1.jpg","39","restless",0.8,0.3,0.7,0.0497639135424504,"true"
"image-keyboard-response",66,52102,"0.0-3.18-1.18","shn6q0q5u0r3nbn","43.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
