"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1873,"0.0-0.0","oszqtgdwfo2njuk","23.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,25111,"0.0-1.0","oszqtgdwfo2njuk","23.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,29623,"0.0-2.0-0.0","oszqtgdwfo2njuk","23.csv","","4505","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,32629,"0.0-2.0-1.0","oszqtgdwfo2njuk","23.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,38640,"0.0-2.0-2.0","oszqtgdwfo2njuk","23.csv","","6006","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,41534,"0.0-2.0-3.0","oszqtgdwfo2njuk","23.csv","","2892","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,42880,"0.0-2.0-4.0","oszqtgdwfo2njuk","23.csv","","1343.9999999999927","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,45196,"0.0-2.0-5.0","oszqtgdwfo2njuk","23.csv","","2313.0000000000146","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,46876,"0.0-2.0-6.0","oszqtgdwfo2njuk","23.csv","","1678","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,48634,"0.0-2.0-7.0","oszqtgdwfo2njuk","23.csv","","1757","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,53261,"0.0-2.0-8.0","oszqtgdwfo2njuk","23.csv","","4624","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,54996,"0.0-3.0-0.0","oszqtgdwfo2njuk","23.csv","","1733","resources/trios/L1T4A3.jpg","39","restless",0.3,0.7,0.9,0.422066104405184,"true"
