"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,943,"0.0-0.0","laaa1x15zoszwl1",432,"4.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,7539,"0.0-1.0","laaa1x15zoszwl1",432,"4.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,11698,"0.0-2.0-0.0","laaa1x15zoszwl1",432,"4.csv","","4156","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,14703,"0.0-2.0-1.0","laaa1x15zoszwl1",432,"4.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,15848,"0.0-2.0-2.0","laaa1x15zoszwl1",432,"4.csv","","1143","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,16472,"0.0-2.0-3.0","laaa1x15zoszwl1",432,"4.csv","","622","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,16839,"0.0-2.0-4.0","laaa1x15zoszwl1",432,"4.csv","","366","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,19400,"0.0-2.0-5.0","laaa1x15zoszwl1",432,"4.csv","","2560","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,21617,"0.0-2.0-6.0","laaa1x15zoszwl1",432,"4.csv","","2215.0000000000036","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,23063,"0.0-2.0-7.0","laaa1x15zoszwl1",432,"4.csv","","1445","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,24315,"0.0-2.0-8.0","laaa1x15zoszwl1",432,"4.csv","","1251","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,25295,"0.0-3.0-0.0","laaa1x15zoszwl1",432,"4.csv","","978","resources/trios/L2T1A2.jpg","38","restless",0.9,0.7,0.3,0.108155510371173,"true"
"image-keyboard-response",12,25701,"0.0-3.0-1.0","laaa1x15zoszwl1",432,"4.csv","","null","resources/maskTrios/BT1B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,26908,"0.0-3.0-2.0","laaa1x15zoszwl1",432,"4.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,27226,"0.0-3.1-0.1","laaa1x15zoszwl1",432,"4.csv","","315","resources/trios/L1T4A2.jpg","37","restless",0.9,0.7,0.3,0.547835055245314,"true"
"image-keyboard-response",15,27631,"0.0-3.1-1.1","laaa1x15zoszwl1",432,"4.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,28836,"0.0-3.1-2.1","laaa1x15zoszwl1",432,"4.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,29385,"0.0-3.2-0.2","laaa1x15zoszwl1",432,"4.csv","","547.9999999999964","resources/trios/L2T4A3.jpg","37","restless",0.9,0.7,0.2,0.394306028495284,"true"
