"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,633,"0.0-0.0","t2vfwg53gjeslzh",380,"168.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,3236,"0.0-1.0","t2vfwg53gjeslzh",380,"168.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,18298,"0.0-2.0","t2vfwg53gjeslzh",380,"168.csv","","15060.799999952316","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,24962,"0.0-3.0-0.0","t2vfwg53gjeslzh",380,"168.csv","","6663.700000047684","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,27964,"0.0-3.0-1.0","t2vfwg53gjeslzh",380,"168.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,29908,"0.0-3.0-2.0","t2vfwg53gjeslzh",380,"168.csv","","1943.3999998569489","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,31948,"0.0-3.0-3.0","t2vfwg53gjeslzh",380,"168.csv","","2039","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,32902,"0.0-3.0-4.0","t2vfwg53gjeslzh",380,"168.csv","","953.7000000476837","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,34268,"0.0-3.0-5.0","t2vfwg53gjeslzh",380,"168.csv","","1364.7000000476837","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,35576,"0.0-3.0-6.0","t2vfwg53gjeslzh",380,"168.csv","","1308","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,36526,"0.0-3.0-7.0","t2vfwg53gjeslzh",380,"168.csv","","949.4000000953674","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,39373,"0.0-3.0-8.0","t2vfwg53gjeslzh",380,"168.csv","","2846.399999856949","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",12,40474,"0.0-4.0-0.0","t2vfwg53gjeslzh",380,"168.csv","","1100.2000000476837","resources/trios/L1T4A2.jpg","38","restless",0.7,0.9,0.3,0.901726592958401,"false"
"image-keyboard-response",13,40888,"0.0-4.0-1.0","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,42093,"0.0-4.0-2.0","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",15,42704,"0.0-4.1-0.1","t2vfwg53gjeslzh",380,"168.csv","","609.4000000953674","resources/trios/L1T4A2.jpg","37","restless",0.7,0.9,0.3,0.784012174002316,"false"
"image-keyboard-response",16,43116,"0.0-4.1-1.1","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,44321,"0.0-4.1-2.1","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",18,44578,"0.0-4.2-0.2","t2vfwg53gjeslzh",380,"168.csv","","256.2999999523163","resources/trios/L1T4A2.jpg","37","restless",0.7,0.9,0.3,0.391300709010577,"true"
"image-keyboard-response",19,44988,"0.0-4.2-1.2","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,46194,"0.0-4.2-2.2","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",21,46741,"0.0-4.3-0.3","t2vfwg53gjeslzh",380,"168.csv","","546.7000000476837","resources/trios/L1T4A2.jpg","37","restless",0.7,0.9,0.3,0.491353473972653,"true"
"image-keyboard-response",22,47150,"0.0-4.3-1.3","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,48354,"0.0-4.3-2.3","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",24,48608,"0.0-4.4-0.4","t2vfwg53gjeslzh",380,"168.csv","","253.29999995231628","resources/trios/L1T4A2.jpg","39","restless",0.7,0.9,0.3,0.2864523691733,"true"
"image-keyboard-response",25,49023,"0.0-4.4-1.4","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,50239,"0.0-4.4-2.4","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",27,50398,"0.0-4.5-0.5","t2vfwg53gjeslzh",380,"168.csv","","157.80000019073486","resources/trios/L1T4A2.jpg","38","restless",0.7,0.9,0.2,0.190057118219461,"true"
"image-keyboard-response",28,50803,"0.0-4.5-1.5","t2vfwg53gjeslzh",380,"168.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,52005,"0.0-4.5-2.5","t2vfwg53gjeslzh",380,"168.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
