"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,884,"0.0-0.0","pd04tc7jledesj9",439,"25.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4062,"0.0-1.0","pd04tc7jledesj9",439,"25.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,16107,"0.0-2.0","pd04tc7jledesj9",439,"25.csv","","12038.400000095367","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,60121,"0.0-3.0-0.0","pd04tc7jledesj9",439,"25.csv","","44013.40000009537","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,63124,"0.0-3.0-1.0","pd04tc7jledesj9",439,"25.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,72761,"0.0-3.0-2.0","pd04tc7jledesj9",439,"25.csv","","9634.5","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,76144,"0.0-3.0-3.0","pd04tc7jledesj9",439,"25.csv","","3379.899999976158","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,77231,"0.0-3.0-4.0","pd04tc7jledesj9",439,"25.csv","","1084.5999999046326","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,80891,"0.0-3.0-5.0","pd04tc7jledesj9",439,"25.csv","","3657.7999999523163","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,84808,"0.0-3.0-6.0","pd04tc7jledesj9",439,"25.csv","","3914.4000000953674","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,86940,"0.0-3.0-7.0","pd04tc7jledesj9",439,"25.csv","","2130.1999999284744","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,88306,"0.0-3.0-8.0","pd04tc7jledesj9",439,"25.csv","","1364.1000000238419","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
