"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1328,"0.0-0.0","s03zx64ty2uaehk",665,"144.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,10447,"0.0-1.0","s03zx64ty2uaehk",665,"144.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,20417,"0.0-2.0-0.0","s03zx64ty2uaehk",665,"144.csv","","9959.199999809265","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","77","",NA,NA,NA,NA,""
"image-keyboard-response",3,23418,"0.0-2.0-1.0","s03zx64ty2uaehk",665,"144.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,32744,"0.0-2.0-2.0","s03zx64ty2uaehk",665,"144.csv","","9324.800000190735","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,37103,"0.0-2.0-3.0","s03zx64ty2uaehk",665,"144.csv","","4356.699999809265","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,39401,"0.0-2.0-4.0","s03zx64ty2uaehk",665,"144.csv","","2297.4000005722046","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,43277,"0.0-2.0-5.0","s03zx64ty2uaehk",665,"144.csv","","3875","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,53609,"0.0-2.0-6.0","s03zx64ty2uaehk",665,"144.csv","","10330.900000572205","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,57125,"0.0-2.0-7.0","s03zx64ty2uaehk",665,"144.csv","","3516","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
