"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1290,"0.0-0.0","fnc3hg8wq9kkbcj",309,"167.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,3731,"0.0-1.0","fnc3hg8wq9kkbcj",309,"167.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,18734,"0.0-2.0","fnc3hg8wq9kkbcj",309,"167.csv","","15002","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,28100,"0.0-3.0-0.0","fnc3hg8wq9kkbcj",309,"167.csv","","9365.200000017881","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,31106,"0.0-3.0-1.0","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,54407,"0.0-3.0-2.0","fnc3hg8wq9kkbcj",309,"167.csv","","23299.30000001192","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,63324,"0.0-3.0-3.0","fnc3hg8wq9kkbcj",309,"167.csv","","8915.09999999404","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,64118,"0.0-3.0-4.0","fnc3hg8wq9kkbcj",309,"167.csv","","792.8999999761581","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,65247,"0.0-3.0-5.0","fnc3hg8wq9kkbcj",309,"167.csv","","1127.7000000178814","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,68167,"0.0-3.0-6.0","fnc3hg8wq9kkbcj",309,"167.csv","","2920","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,69356,"0.0-3.0-7.0","fnc3hg8wq9kkbcj",309,"167.csv","","1187.9000000059605","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,73192,"0.0-3.0-8.0","fnc3hg8wq9kkbcj",309,"167.csv","","3835.9000000059605","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",12,75185,"0.0-4.0-0.0","fnc3hg8wq9kkbcj",309,"167.csv","","1991.3999999761581","resources/trios/L1T4A3.jpg","39","restless",0.9,0.3,0.7,0.693769222706646,"true"
"image-keyboard-response",13,75603,"0.0-4.0-1.0","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,76809,"0.0-4.0-2.0","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",15,77482,"0.0-4.1-0.1","fnc3hg8wq9kkbcj",309,"167.csv","","670.9000000059605","resources/trios/L1T4A3.jpg","39","restless",0.9,0.3,0.8,0.213718837797026,"true"
"image-keyboard-response",16,77889,"0.0-4.1-1.1","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,79105,"0.0-4.1-2.1","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",18,84125,"0.0-4.2-0.2","fnc3hg8wq9kkbcj",309,"167.csv","","5018.4000000059605","resources/trios/L1T4A3.jpg","39","restless",0.9,0.3,0.8,0.952395752284695,"false"
"image-keyboard-response",19,84536,"0.0-4.2-1.2","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,85747,"0.0-4.2-2.2","fnc3hg8wq9kkbcj",309,"167.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",21,86149,"0.0-4.3-0.3","fnc3hg8wq9kkbcj",309,"167.csv","","400.7999999821186","resources/trios/L1T4A3.jpg","38","restless",0.9,0.3,0.8,0.558361243427528,"false"
