"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1165,"0.0-0.0","20g8gaznvzcrza5","133.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4723,"0.0-1.0","20g8gaznvzcrza5","133.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,12109,"0.0-2.0-0.0","20g8gaznvzcrza5","133.csv","","7384","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,15113,"0.0-2.0-1.0","20g8gaznvzcrza5","133.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,20165,"0.0-2.0-2.0","20g8gaznvzcrza5","133.csv","","5050.599999904633","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,22234,"0.0-2.0-3.0","20g8gaznvzcrza5","133.csv","","2067","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,23126,"0.0-2.0-4.0","20g8gaznvzcrza5","133.csv","","891.8000001907349","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,29885,"0.0-2.0-5.0","20g8gaznvzcrza5","133.csv","","6757.900000095367","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,32556,"0.0-2.0-6.0","20g8gaznvzcrza5","133.csv","","2669.7999997138977","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,34727,"0.0-2.0-7.0","20g8gaznvzcrza5","133.csv","","2169.800000190735","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,41252,"0.0-2.0-8.0","20g8gaznvzcrza5","133.csv","","6524.200000286102","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,43440,"0.0-3.0-0.0","20g8gaznvzcrza5","133.csv","","2184.800000190735","resources/trios/L4T2A3.jpg","39","restless",0.3,0.9,0.7,0.235513637085047,"true"
"image-keyboard-response",12,43846,"0.0-3.0-1.0","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,45049,"0.0-3.0-2.0","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,46800,"0.0-3.1-0.1","20g8gaznvzcrza5","133.csv","","1749.7999997138977","resources/trios/L2T4A2.jpg","39","restless",0.3,0.9,0.7,0.307104532386703,"true"
"image-keyboard-response",15,47202,"0.0-3.1-1.1","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,48406,"0.0-3.1-2.1","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,49305,"0.0-3.2-0.2","20g8gaznvzcrza5","133.csv","","897.2999997138977","resources/trios/L4T2A2.jpg","39","restless",0.4,0.9,0.7,0.0894401643617935,"true"
"image-keyboard-response",18,49709,"0.0-3.2-1.2","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,50912,"0.0-3.2-2.2","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,51964,"0.0-3.3-0.3","20g8gaznvzcrza5","133.csv","","1050.5","resources/trios/L2T4A2.jpg","39","restless",0.4,0.9,0.7,0.543481277568008,"true"
"image-keyboard-response",21,52368,"0.0-3.3-1.3","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,53573,"0.0-3.3-2.3","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,54917,"0.0-3.4-0.4","20g8gaznvzcrza5","133.csv","","1342.2000002861023","resources/trios/L4T4A2.jpg","39","restless",0.4,0.9,0.7,0.302178345599436,"true"
"image-keyboard-response",24,55323,"0.0-3.4-1.4","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,56528,"0.0-3.4-2.4","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,57401,"0.0-3.5-0.5","20g8gaznvzcrza5","133.csv","","872.0999999046326","resources/trios/L4T2A2.jpg","39","restless",0.4,0.9,0.7,0.360554480713381,"true"
"image-keyboard-response",27,57804,"0.0-3.5-1.5","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,59009,"0.0-3.5-2.5","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,59942,"0.0-3.6-0.6","20g8gaznvzcrza5","133.csv","","931.5","resources/trios/L4T4A3.jpg","39","restless",0.4,0.9,0.7,0.890229224283665,"false"
"image-keyboard-response",30,60345,"0.0-3.6-1.6","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,61549,"0.0-3.6-2.6","20g8gaznvzcrza5","133.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,63568,"0.0-3.7-0.7","20g8gaznvzcrza5","133.csv","","2017.9000000953674","resources/trios/L4T4A3.jpg","38","restless",0.4,0.9,0.7,0.858024642836085,"true"
"image-keyboard-response",33,63973,"0.0-3.7-1.7","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",34,65175,"0.0-3.7-2.7","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",35,66458,"0.0-3.8-0.8","20g8gaznvzcrza5","133.csv","","1282.0999999046326","resources/trios/L2T4A3.jpg","38","restless",0.4,0.9,0.7,0.874961955400507,"true"
"image-keyboard-response",36,66864,"0.0-3.8-1.8","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",37,68071,"0.0-3.8-2.8","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",38,69256,"0.0-3.9-0.9","20g8gaznvzcrza5","133.csv","","1183.6999998092651","resources/trios/L2T2A2.jpg","38","restless",0.4,0.9,0.7,0.716846917951384,"true"
"image-keyboard-response",39,69661,"0.0-3.9-1.9","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",40,70863,"0.0-3.9-2.9","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",41,71629,"0.0-3.10-0.10","20g8gaznvzcrza5","133.csv","","765.7000002861023","resources/trios/L4T4A3.jpg","38","restless",0.4,0.9,0.7,0.0902086464443097,"true"
"image-keyboard-response",42,72036,"0.0-3.10-1.10","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",43,73242,"0.0-3.10-2.10","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",44,74055,"0.0-3.11-0.11","20g8gaznvzcrza5","133.csv","","812.2999997138977","resources/trios/L2T4A2.jpg","38","restless",0.4,0.9,0.6,0.745355410221697,"true"
"image-keyboard-response",45,74460,"0.0-3.11-1.11","20g8gaznvzcrza5","133.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",46,75661,"0.0-3.11-2.11","20g8gaznvzcrza5","133.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
