"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1231,"0.0-0.0","2d2pu464mj4bu00",94,"148.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4355,"0.0-1.0","2d2pu464mj4bu00",94,"148.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,14250,"0.0-2.0","2d2pu464mj4bu00",94,"148.csv","","9888.300000011921","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,18216,"0.0-3.0-0.0","2d2pu464mj4bu00",94,"148.csv","","3965.100000023842","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,21222,"0.0-3.0-1.0","2d2pu464mj4bu00",94,"148.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,24705,"0.0-3.0-2.0","2d2pu464mj4bu00",94,"148.csv","","3481.5","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,26374,"0.0-3.0-3.0","2d2pu464mj4bu00",94,"148.csv","","1668.199999988079","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,28323,"0.0-3.0-4.0","2d2pu464mj4bu00",94,"148.csv","","1948","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,29918,"0.0-3.0-5.0","2d2pu464mj4bu00",94,"148.csv","","1594.3999999761581","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,32195,"0.0-3.0-6.0","2d2pu464mj4bu00",94,"148.csv","","2276.400000035763","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,34020,"0.0-3.0-7.0","2d2pu464mj4bu00",94,"148.csv","","1824.5","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,35849,"0.0-3.0-8.0","2d2pu464mj4bu00",94,"148.csv","","1828.7000000476837","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",12,38847,"0.0-4.0-0.0","2d2pu464mj4bu00",94,"148.csv","","2995.100000023842","resources/trios/L1T2A3.jpg","39","restless",0.7,0.9,0.3,0.109398292393461,"true"
"image-keyboard-response",13,39254,"0.0-4.0-1.0","2d2pu464mj4bu00",94,"148.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,40462,"0.0-4.0-2.0","2d2pu464mj4bu00",94,"148.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",15,40945,"0.0-4.1-0.1","2d2pu464mj4bu00",94,"148.csv","","481.4000000357628","resources/trios/L1T2A3.jpg","39","restless",0.7,0.9,0.3,0.818689675977309,"false"
"image-keyboard-response",16,41348,"0.0-4.1-1.1","2d2pu464mj4bu00",94,"148.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,42551,"0.0-4.1-2.1","2d2pu464mj4bu00",94,"148.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",18,43219,"0.0-4.2-0.2","2d2pu464mj4bu00",94,"148.csv","","666.1000000238419","resources/trios/L1T2A3.jpg","38","restless",0.7,0.9,0.3,0.695961348876252,"true"
"image-keyboard-response",19,43623,"0.0-4.2-1.2","2d2pu464mj4bu00",94,"148.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,44825,"0.0-4.2-2.2","2d2pu464mj4bu00",94,"148.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",21,45453,"0.0-4.3-0.3","2d2pu464mj4bu00",94,"148.csv","","626.5","resources/trios/L1T2A3.jpg","38","restless",0.7,0.9,0.3,0.633762062618541,"true"
"image-keyboard-response",22,45859,"0.0-4.3-1.3","2d2pu464mj4bu00",94,"148.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,47062,"0.0-4.3-2.3","2d2pu464mj4bu00",94,"148.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",24,47525,"0.0-4.4-0.4","2d2pu464mj4bu00",94,"148.csv","","461.30000001192093","resources/trios/L1T2A3.jpg","38","restless",0.7,0.9,0.3,0.937469925768327,"false"
