"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1486,"0.0-0.0","gs3udt6gt5eyhcd",766,"166.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5338,"0.0-1.0","gs3udt6gt5eyhcd",766,"166.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,11908,"0.0-2.0-0.0","gs3udt6gt5eyhcd",766,"166.csv","","6567","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","66","",NA,NA,NA,NA,""
"image-keyboard-response",3,14910,"0.0-2.0-1.0","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,19500,"0.0-2.0-2.0","gs3udt6gt5eyhcd",766,"166.csv","","4588","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,24903,"0.0-2.0-3.0","gs3udt6gt5eyhcd",766,"166.csv","","5403","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,29846,"0.0-2.0-4.0","gs3udt6gt5eyhcd",766,"166.csv","","4941","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,59479,"0.0-2.0-5.0","gs3udt6gt5eyhcd",766,"166.csv","","29631","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,59648,"0.0-2.0-6.0","gs3udt6gt5eyhcd",766,"166.csv","","167","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,61420,"0.0-2.0-7.0","gs3udt6gt5eyhcd",766,"166.csv","","1771.0000000000073","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,66839,"0.0-2.0-8.0","gs3udt6gt5eyhcd",766,"166.csv","","5417","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,70598,"0.0-3.0-0.0","gs3udt6gt5eyhcd",766,"166.csv","","3757.0000000000146","resources/trios/L2T4A2.jpg","39","restless",0.3,0.9,0.7,0.39310997069557,"true"
"image-keyboard-response",12,71003,"0.0-3.0-1.0","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,72206,"0.0-3.0-2.0","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,72956,"0.0-3.1-0.1","gs3udt6gt5eyhcd",766,"166.csv","","748","resources/trios/L2T2A1.jpg","39","restless",0.3,0.9,0.7,0.655249352405711,"true"
"image-keyboard-response",15,73359,"0.0-3.1-1.1","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,74563,"0.0-3.1-2.1","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,78645,"0.0-3.2-0.2","gs3udt6gt5eyhcd",766,"166.csv","","4080","resources/trios/L2T4A2.jpg","37","restless",0.3,0.9,0.7,0.489891966836752,"false"
"image-keyboard-response",18,79047,"0.0-3.2-1.2","gs3udt6gt5eyhcd",766,"166.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
