"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1256,"0.0-0.0","crtw631q9zvs1mj","190.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4600,"0.0-1.0","crtw631q9zvs1mj","190.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,8873,"0.0-2.0-0.0","crtw631q9zvs1mj","190.csv","","4271.600000008941","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,11876,"0.0-2.0-1.0","crtw631q9zvs1mj","190.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,13964,"0.0-2.0-2.0","crtw631q9zvs1mj","190.csv","","2086.7000000029802","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,15689,"0.0-2.0-3.0","crtw631q9zvs1mj","190.csv","","1722.699999988079","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,17183,"0.0-2.0-4.0","crtw631q9zvs1mj","190.csv","","1492.9000000059605","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,20657,"0.0-2.0-5.0","crtw631q9zvs1mj","190.csv","","3472","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,25029,"0.0-2.0-6.0","crtw631q9zvs1mj","190.csv","","4370.699999988079","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,26478,"0.0-2.0-7.0","crtw631q9zvs1mj","190.csv","","1448.2000000029802","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,30235,"0.0-2.0-8.0","crtw631q9zvs1mj","190.csv","","3755.7999999970198","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,32824,"0.0-3.0-0.0","crtw631q9zvs1mj","190.csv","","2587.3999999910593","resources/trios/L1T2A2.jpg","38","restless",0.7,0.3,0.9,0.197282908036999,"true"
"image-keyboard-response",12,33234,"0.0-3.0-1.0","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,34443,"0.0-3.0-2.0","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,36988,"0.0-3.1-0.1","crtw631q9zvs1mj","190.csv","","2543.5999999940395","resources/trios/L4T4A2.jpg","37","restless",0.7,0.3,0.9,0.671716149383729,"true"
"image-keyboard-response",15,37398,"0.0-3.1-1.1","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/L4BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,38607,"0.0-3.1-2.1","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,40572,"0.0-3.2-0.2","crtw631q9zvs1mj","190.csv","","1962.7000000029802","resources/trios/L4T2A2.jpg","38","restless",0.7,0.3,0.9,0.0340373538964025,"true"
"image-keyboard-response",18,40983,"0.0-3.2-1.2","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,42192,"0.0-3.2-2.2","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,43375,"0.0-3.3-0.3","crtw631q9zvs1mj","190.csv","","1181.3999999910593","resources/trios/L4T4A2.jpg","37","restless",0.7,0.3,0.9,0.810184021879125,"false"
"image-keyboard-response",21,43788,"0.0-3.3-1.3","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/L4BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,44995,"0.0-3.3-2.3","crtw631q9zvs1mj","190.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,45807,"0.0-3.4-0.4","crtw631q9zvs1mj","190.csv","","809.7000000029802","resources/trios/L4T2A2.jpg","38","restless",0.7,0.3,0.9,0.788264707551151,"false"
"image-keyboard-response",24,46210,"0.0-3.4-1.4","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,47415,"0.0-3.4-2.4","crtw631q9zvs1mj","190.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,48221,"0.0-3.5-0.5","crtw631q9zvs1mj","190.csv","","803.7999999970198","resources/trios/L1T2A2.jpg","39","restless",0.7,0.3,0.9,0.595064696973752,"true"
"image-keyboard-response",27,48625,"0.0-3.5-1.5","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,49831,"0.0-3.5-2.5","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,50566,"0.0-3.6-0.6","crtw631q9zvs1mj","190.csv","","732","resources/trios/L4T2A3.jpg","39","restless",0.7,0.3,0.8,0.267245572851272,"true"
"image-keyboard-response",30,50979,"0.0-3.6-1.6","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,52190,"0.0-3.6-2.6","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,53288,"0.0-3.7-0.7","crtw631q9zvs1mj","190.csv","","1097","resources/trios/L4T2A3.jpg","38","restless",0.7,0.4,0.8,0.341791098779633,"true"
"image-keyboard-response",33,53698,"0.0-3.7-1.7","crtw631q9zvs1mj","190.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",34,54905,"0.0-3.7-2.7","crtw631q9zvs1mj","190.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
