"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1032,"0.0-0.0","2dsp70rgztke380",658,"163.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4815,"0.0-1.0","2dsp70rgztke380",658,"163.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,15606,"0.0-2.0-0.0","2dsp70rgztke380",658,"163.csv","","10788.600000023842","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,18614,"0.0-2.0-1.0","2dsp70rgztke380",658,"163.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,22577,"0.0-2.0-2.0","2dsp70rgztke380",658,"163.csv","","3961.300000011921","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,23945,"0.0-2.0-3.0","2dsp70rgztke380",658,"163.csv","","1365.5","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,24373,"0.0-2.0-4.0","2dsp70rgztke380",658,"163.csv","","426.10000002384186","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,29350,"0.0-2.0-5.0","2dsp70rgztke380",658,"163.csv","","4975.400000035763","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,32714,"0.0-2.0-6.0","2dsp70rgztke380",658,"163.csv","","3363.099999964237","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,35690,"0.0-2.0-7.0","2dsp70rgztke380",658,"163.csv","","2973.199999988079","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,40047,"0.0-2.0-8.0","2dsp70rgztke380",658,"163.csv","","4355.599999964237","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,41688,"0.0-3.0-0.0","2dsp70rgztke380",658,"163.csv","","1637.6000000238419","resources/trios/L1T4A2.jpg","37","restless",0.3,0.9,0.7,0.87976437259953,"false"
"image-keyboard-response",12,42096,"0.0-3.0-1.0","2dsp70rgztke380",658,"163.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,43304,"0.0-3.0-2.0","2dsp70rgztke380",658,"163.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,44050,"0.0-3.1-0.1","2dsp70rgztke380",658,"163.csv","","743.7000000476837","resources/trios/L2T4A1.jpg","38","restless",0.4,0.9,0.7,0.141699691999815,"true"
"image-keyboard-response",15,44456,"0.0-3.1-1.1","2dsp70rgztke380",658,"163.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,45663,"0.0-3.1-2.1","2dsp70rgztke380",658,"163.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,46334,"0.0-3.2-0.2","2dsp70rgztke380",658,"163.csv","","668.8000000119209","resources/trios/L1T2A2.jpg","39","restless",0.4,0.8,0.7,0.637929505416223,"true"
"image-keyboard-response",18,46742,"0.0-3.2-1.2","2dsp70rgztke380",658,"163.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,47949,"0.0-3.2-2.2","2dsp70rgztke380",658,"163.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,50653,"0.0-3.3-0.3","2dsp70rgztke380",658,"163.csv","","2701.5","resources/trios/L2T2A2.jpg","38","restless",0.4,0.8,0.7,0.936564536436028,"false"
"image-keyboard-response",21,51061,"0.0-3.3-1.3","2dsp70rgztke380",658,"163.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,52267,"0.0-3.3-2.3","2dsp70rgztke380",658,"163.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
