"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1289,"0.0-0.0","qmscdneqdgsvgb8",111,"182.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4206,"0.0-1.0","qmscdneqdgsvgb8",111,"182.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,9898,"0.0-2.0-0.0","qmscdneqdgsvgb8",111,"182.csv","","5639.084999987972","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,12904,"0.0-2.0-1.0","qmscdneqdgsvgb8",111,"182.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,18147,"0.0-2.0-2.0","qmscdneqdgsvgb8",111,"182.csv","","5241.600000008475","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,20375,"0.0-2.0-3.0","qmscdneqdgsvgb8",111,"182.csv","","2228.034999992815","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,21459,"0.0-2.0-4.0","qmscdneqdgsvgb8",111,"182.csv","","1082.3050000035437","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,24907,"0.0-2.0-5.0","qmscdneqdgsvgb8",111,"182.csv","","3447.474999993574","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,26575,"0.0-2.0-6.0","qmscdneqdgsvgb8",111,"182.csv","","1667.3999999911757","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,27768,"0.0-2.0-7.0","qmscdneqdgsvgb8",111,"182.csv","","1192.5649999902816","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,33639,"0.0-2.0-8.0","qmscdneqdgsvgb8",111,"182.csv","","5869.584999993094","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,35804,"0.0-3.0-0.0","qmscdneqdgsvgb8",111,"182.csv","","2164.5900000003166","resources/trios/L2T2A1.jpg","38","restless",0.3,0.9,0.7,0.824169341787361,"true"
"image-keyboard-response",12,36210,"0.0-3.0-1.0","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,37417,"0.0-3.0-2.0","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,41061,"0.0-3.1-0.1","qmscdneqdgsvgb8",111,"182.csv","","3642.5449999951525","resources/trios/L2T2A3.jpg","38","restless",0.3,0.9,0.7,0.944649660525775,"false"
"image-keyboard-response",15,41467,"0.0-3.1-1.1","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,42668,"0.0-3.1-2.1","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,43987,"0.0-3.2-0.2","qmscdneqdgsvgb8",111,"182.csv","","1317.4550000112504","resources/trios/L1T4A1.jpg","38","restless",0.3,0.9,0.7,0.317249036574419,"true"
"image-keyboard-response",18,44388,"0.0-3.2-1.2","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,45592,"0.0-3.2-2.2","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,48257,"0.0-3.3-0.3","qmscdneqdgsvgb8",111,"182.csv","","2664.8149999964517","resources/trios/L2T2A3.jpg","37","restless",0.3,0.9,0.7,0.256557290129604,"true"
"image-keyboard-response",21,48663,"0.0-3.3-1.3","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,49868,"0.0-3.3-2.3","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,51537,"0.0-3.4-0.4","qmscdneqdgsvgb8",111,"182.csv","","1668.3650000049965","resources/trios/L2T2A3.jpg","37","restless",0.4,0.8,0.7,0.770357375145338,"false"
"image-keyboard-response",24,51941,"0.0-3.4-1.4","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,53148,"0.0-3.4-2.4","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,54817,"0.0-3.5-0.5","qmscdneqdgsvgb8",111,"182.csv","","1668.4200000017881","resources/trios/L2T4A3.jpg","38","restless",0.4,0.8,0.7,0.805165870190064,"false"
"image-keyboard-response",27,55224,"0.0-3.5-1.5","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,56427,"0.0-3.5-2.5","qmscdneqdgsvgb8",111,"182.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,58972,"0.0-3.6-0.6","qmscdneqdgsvgb8",111,"182.csv","","2542.8399999946123","resources/trios/L2T4A3.jpg","39","restless",0.4,0.8,0.7,0.88209283200518,"false"
"image-keyboard-response",30,59375,"0.0-3.6-1.6","qmscdneqdgsvgb8",111,"182.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
