"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1490,"0.0-0.0","b312u5z1cp08zr7",936,"99.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,48561,"0.0-1.0","b312u5z1cp08zr7",936,"99.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,53795,"0.0-2.0-0.0","b312u5z1cp08zr7",936,"99.csv","","5233","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,56797,"0.0-2.0-1.0","b312u5z1cp08zr7",936,"99.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,60351,"0.0-2.0-2.0","b312u5z1cp08zr7",936,"99.csv","","3553","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,62054,"0.0-2.0-3.0","b312u5z1cp08zr7",936,"99.csv","","1702","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,63768,"0.0-2.0-4.0","b312u5z1cp08zr7",936,"99.csv","","1714","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,66323,"0.0-2.0-5.0","b312u5z1cp08zr7",936,"99.csv","","2553","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,68958,"0.0-2.0-6.0","b312u5z1cp08zr7",936,"99.csv","","2633","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,70504,"0.0-2.0-7.0","b312u5z1cp08zr7",936,"99.csv","","1544","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,75115,"0.0-2.0-8.0","b312u5z1cp08zr7",936,"99.csv","","4610","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,76433,"0.0-3.0-0.0","b312u5z1cp08zr7",936,"99.csv","","1317","resources/trios/L4T2A2.jpg","37","restless",0.9,0.3,0.7,0.562927671310779,"true"
"image-keyboard-response",12,76837,"0.0-3.0-1.0","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/L4BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,78040,"0.0-3.0-2.0","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,80867,"0.0-3.1-0.1","b312u5z1cp08zr7",936,"99.csv","","2825","resources/trios/L4T2A1.jpg","38","restless",0.9,0.3,0.7,0.26712733208656,"true"
"image-keyboard-response",15,81270,"0.0-3.1-1.1","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,82473,"0.0-3.1-2.1","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,82931,"0.0-3.2-0.2","b312u5z1cp08zr7",936,"99.csv","","457.00000000001455","resources/trios/L2T2A1.jpg","39","restless",0.9,0.3,0.7,0.201085619514058,"true"
"image-keyboard-response",18,83334,"0.0-3.2-1.2","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,84536,"0.0-3.2-2.2","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,85134,"0.0-3.3-0.3","b312u5z1cp08zr7",936,"99.csv","","596","resources/trios/L2T2A1.jpg","38","restless",0.9,0.3,0.7,0.0487062751228136,"true"
"image-keyboard-response",21,85536,"0.0-3.3-1.3","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,86739,"0.0-3.3-2.3","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,87189,"0.0-3.4-0.4","b312u5z1cp08zr7",936,"99.csv","","448","resources/trios/L2T2A2.jpg","38","restless",0.9,0.3,0.7,0.685657551762868,"false"
"image-keyboard-response",24,87591,"0.0-3.4-1.4","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,88794,"0.0-3.4-2.4","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,89207,"0.0-3.5-0.5","b312u5z1cp08zr7",936,"99.csv","","411","resources/trios/L4T1A2.jpg","39","restless",0.9,0.3,0.7,0.212081093970919,"true"
"image-keyboard-response",27,89609,"0.0-3.5-1.5","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BBA2.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,90812,"0.0-3.5-2.5","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,91430,"0.0-3.6-0.6","b312u5z1cp08zr7",936,"99.csv","","616.9999999999854","resources/trios/L2T1A1.jpg","37","restless",0.9,0.3,0.7,0.80011762643916,"true"
"image-keyboard-response",30,91833,"0.0-3.6-1.6","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,93035,"0.0-3.6-2.6","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,93697,"0.0-3.7-0.7","b312u5z1cp08zr7",936,"99.csv","","661","resources/trios/L2T1A1.jpg","39","restless",0.8,0.2,0.7,0.0846520111056097,"true"
"image-keyboard-response",33,94100,"0.0-3.7-1.7","b312u5z1cp08zr7",936,"99.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",34,95303,"0.0-3.7-2.7","b312u5z1cp08zr7",936,"99.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
