"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,704,"0.0-0.0","81jb1n2bueb365f",865,"91.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4794,"0.0-1.0","81jb1n2bueb365f",865,"91.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,26562,"0.0-2.0","81jb1n2bueb365f",865,"91.csv","","21767","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,52794,"0.0-3.0-0.0","81jb1n2bueb365f",865,"91.csv","","26230.09999999404","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,55796,"0.0-3.0-1.0","81jb1n2bueb365f",865,"91.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,60877,"0.0-3.0-2.0","81jb1n2bueb365f",865,"91.csv","","5080.600000023842","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,67221,"0.0-3.0-3.0","81jb1n2bueb365f",865,"91.csv","","6343.5","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,70514,"0.0-3.0-4.0","81jb1n2bueb365f",865,"91.csv","","3292.7000000178814","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,72910,"0.0-3.0-5.0","81jb1n2bueb365f",865,"91.csv","","2394.4000000059605","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,80188,"0.0-3.0-6.0","81jb1n2bueb365f",865,"91.csv","","7277.300000011921","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,82813,"0.0-3.0-7.0","81jb1n2bueb365f",865,"91.csv","","2624.699999988079","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,92523,"0.0-3.0-8.0","81jb1n2bueb365f",865,"91.csv","","9709.199999988079","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
