"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1103,"0.0-0.0","0q5zzdyx5f32cdy","76.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,102078,"0.0-1.0","0q5zzdyx5f32cdy","76.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,106556,"0.0-2.0-0.0","0q5zzdyx5f32cdy","76.csv","","4475.5999999940395","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,109559,"0.0-2.0-1.0","0q5zzdyx5f32cdy","76.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,111907,"0.0-2.0-2.0","0q5zzdyx5f32cdy","76.csv","","2345.300000011921","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,115048,"0.0-2.0-3.0","0q5zzdyx5f32cdy","76.csv","","3138.899999976158","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,116713,"0.0-2.0-4.0","0q5zzdyx5f32cdy","76.csv","","1663.199999988079","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,121581,"0.0-2.0-5.0","0q5zzdyx5f32cdy","76.csv","","4866.299999982119","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,123949,"0.0-2.0-6.0","0q5zzdyx5f32cdy","76.csv","","2366.2999999821186","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,125775,"0.0-2.0-7.0","0q5zzdyx5f32cdy","76.csv","","1825","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,127512,"0.0-2.0-8.0","0q5zzdyx5f32cdy","76.csv","","1735.5999999940395","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,128764,"0.0-3.0-0.0","0q5zzdyx5f32cdy","76.csv","","1249.800000011921","resources/trios/L1T2A3.jpg","39","restless",0.7,0.9,0.3,0.748723962209073,"false"
"image-keyboard-response",12,129175,"0.0-3.0-1.0","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,130382,"0.0-3.0-2.0","0q5zzdyx5f32cdy","76.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,132470,"0.0-3.1-0.1","0q5zzdyx5f32cdy","76.csv","","2085.300000011921","resources/trios/L2T4A2.jpg","38","restless",0.7,0.9,0.3,0.409766343103041,"true"
"image-keyboard-response",15,132876,"0.0-3.1-1.1","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,134084,"0.0-3.1-2.1","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,134878,"0.0-3.2-0.2","0q5zzdyx5f32cdy","76.csv","","791","resources/trios/L2T4A2.jpg","38","restless",0.7,0.9,0.3,0.552878384872266,"true"
"image-keyboard-response",18,135280,"0.0-3.2-1.2","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,136484,"0.0-3.2-2.2","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,136791,"0.0-3.3-0.3","0q5zzdyx5f32cdy","76.csv","","303.80000001192093","resources/trios/L2T4A3.jpg","38","restless",0.7,0.9,0.3,0.623102398030514,"true"
"image-keyboard-response",21,137195,"0.0-3.3-1.3","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,138402,"0.0-3.3-2.3","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,140516,"0.0-3.4-0.4","0q5zzdyx5f32cdy","76.csv","","2111.699999988079","resources/trios/L1T2A3.jpg","38","restless",0.7,0.9,0.3,0.894706417217856,"true"
"image-keyboard-response",24,140923,"0.0-3.4-1.4","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,142130,"0.0-3.4-2.4","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,142688,"0.0-3.5-0.5","0q5zzdyx5f32cdy","76.csv","","556","resources/trios/L1T4A2.jpg","38","restless",0.7,0.8,0.3,0.702902820582642,"true"
"image-keyboard-response",27,143096,"0.0-3.5-1.5","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,144303,"0.0-3.5-2.5","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,144574,"0.0-3.6-0.6","0q5zzdyx5f32cdy","76.csv","","269.7000000178814","resources/trios/L1T4A2.jpg","38","restless",0.7,0.8,0.3,0.44714816471026,"true"
"image-keyboard-response",30,144980,"0.0-3.6-1.6","0q5zzdyx5f32cdy","76.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,146185,"0.0-3.6-2.6","0q5zzdyx5f32cdy","76.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
