"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,2094,"0.0-0.0","ofca0dfs75s67qc","19.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5612,"0.0-1.0","ofca0dfs75s67qc","19.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,22443,"0.0-2.0-0.0","ofca0dfs75s67qc","19.csv","","16828.69999998808","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,25447,"0.0-2.0-1.0","ofca0dfs75s67qc","19.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,40794,"0.0-2.0-2.0","ofca0dfs75s67qc","19.csv","","15346.099999964237","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,44129,"0.0-2.0-3.0","ofca0dfs75s67qc","19.csv","","3333.5","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,47536,"0.0-2.0-4.0","ofca0dfs75s67qc","19.csv","","3405.5","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,53240,"0.0-2.0-5.0","ofca0dfs75s67qc","19.csv","","5702.399999976158","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,59624,"0.0-2.0-6.0","ofca0dfs75s67qc","19.csv","","6383.5","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,63050,"0.0-2.0-7.0","ofca0dfs75s67qc","19.csv","","3425.100000023842","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,75093,"0.0-2.0-8.0","ofca0dfs75s67qc","19.csv","","12041.900000035763","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,76632,"0.0-3.0-0.0","ofca0dfs75s67qc","19.csv","","1537.199999988079","resources/trios/L2T1A3.jpg","38","restless",0.3,0.7,0.9,0.91482546202695,"false"
"image-keyboard-response",12,77038,"0.0-3.0-1.0","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BT1B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,78243,"0.0-3.0-2.0","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,82145,"0.0-3.1-0.1","ofca0dfs75s67qc","19.csv","","3900.100000023842","resources/trios/L4T1A1.jpg","37","restless",0.3,0.7,0.9,0.538000710057869,"false"
"image-keyboard-response",15,82551,"0.0-3.1-1.1","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/L4BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,83755,"0.0-3.1-2.1","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,88675,"0.0-3.2-0.2","ofca0dfs75s67qc","19.csv","","4918.5","resources/trios/L2T2A3.jpg","38","restless",0.3,0.7,0.9,0.969736096589373,"false"
"image-keyboard-response",18,89079,"0.0-3.2-1.2","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,90286,"0.0-3.2-2.2","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,92671,"0.0-3.3-0.3","ofca0dfs75s67qc","19.csv","","2383","resources/trios/L4T2A3.jpg","39","restless",0.3,0.7,0.9,0.863148947823793,"true"
"image-keyboard-response",21,93077,"0.0-3.3-1.3","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",22,94283,"0.0-3.3-2.3","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,96691,"0.0-3.4-0.4","ofca0dfs75s67qc","19.csv","","2406.399999976158","resources/trios/L2T2A1.jpg","39","restless",0.3,0.7,0.9,0.861855235803442,"true"
"image-keyboard-response",24,97097,"0.0-3.4-1.4","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",25,98302,"0.0-3.4-2.4","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,99282,"0.0-3.5-0.5","ofca0dfs75s67qc","19.csv","","977.6999999880791","resources/trios/L4T2A3.jpg","39","restless",0.3,0.7,0.9,0.943537966703405,"false"
"image-keyboard-response",27,99685,"0.0-3.5-1.5","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",28,100887,"0.0-3.5-2.5","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,102742,"0.0-3.6-0.6","ofca0dfs75s67qc","19.csv","","1852.5999999642372","resources/trios/L4T2A1.jpg","38","restless",0.4,0.7,0.9,0.716752101248446,"false"
"image-keyboard-response",30,103147,"0.0-3.6-1.6","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",31,104354,"0.0-3.6-2.6","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,105757,"0.0-3.7-0.7","ofca0dfs75s67qc","19.csv","","1401","resources/trios/L2T2A1.jpg","37","restless",0.4,0.7,0.9,0.652822217608764,"false"
"image-keyboard-response",33,106162,"0.0-3.7-1.7","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",34,107367,"0.0-3.7-2.7","ofca0dfs75s67qc","19.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",35,108902,"0.0-3.8-0.8","ofca0dfs75s67qc","19.csv","","1533.0999999642372","resources/trios/L4T1A1.jpg","39","restless",0.4,0.7,0.9,0.175583000449458,"true"
"image-keyboard-response",36,109307,"0.0-3.8-1.8","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",37,110510,"0.0-3.8-2.8","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",38,112812,"0.0-3.9-0.9","ofca0dfs75s67qc","19.csv","","2300.800000011921","resources/trios/L2T1A3.jpg","39","restless",0.4,0.7,0.9,0.697426716180639,"true"
"image-keyboard-response",39,113218,"0.0-3.9-1.9","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",40,114425,"0.0-3.9-2.9","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",41,116663,"0.0-3.10-0.10","ofca0dfs75s67qc","19.csv","","2236.099999964237","resources/trios/L4T2A3.jpg","38","restless",0.4,0.7,0.9,0.234287930847461,"true"
"image-keyboard-response",42,117072,"0.0-3.10-1.10","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",43,118277,"0.0-3.10-2.10","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",44,119417,"0.0-3.11-0.11","ofca0dfs75s67qc","19.csv","","1137.4000000357628","resources/trios/L2T2A1.jpg","39","restless",0.4,0.7,0.9,0.702425741382139,"true"
"image-keyboard-response",45,119819,"0.0-3.11-1.11","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/BBA1.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",46,121022,"0.0-3.11-2.11","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",47,122461,"0.0-3.12-0.12","ofca0dfs75s67qc","19.csv","","1437.0999999642372","resources/trios/L2T1A3.jpg","37","restless",0.4,0.7,0.9,0.348689221868186,"true"
"image-keyboard-response",48,122871,"0.0-3.12-1.12","ofca0dfs75s67qc","19.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",49,124075,"0.0-3.12-2.12","ofca0dfs75s67qc","19.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",50,125995,"0.0-3.13-0.13","ofca0dfs75s67qc","19.csv","","1918","resources/trios/L4T2A1.jpg","39","restless",0.4,0.6,0.8,0.528488868861071,"true"
