"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1130,"0.0-0.0","qdne7zrt6yogwtk",8,"16.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4976,"0.0-1.0","qdne7zrt6yogwtk",8,"16.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,28993,"0.0-2.0-0.0","qdne7zrt6yogwtk",8,"16.csv","","24013","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,31997,"0.0-2.0-1.0","qdne7zrt6yogwtk",8,"16.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,45347,"0.0-2.0-2.0","qdne7zrt6yogwtk",8,"16.csv","","13348","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,50584,"0.0-2.0-3.0","qdne7zrt6yogwtk",8,"16.csv","","5236.000000000007","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,51974,"0.0-2.0-4.0","qdne7zrt6yogwtk",8,"16.csv","","1388","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,56178,"0.0-2.0-5.0","qdne7zrt6yogwtk",8,"16.csv","","4203","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,59582,"0.0-2.0-6.0","qdne7zrt6yogwtk",8,"16.csv","","3401","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,62855,"0.0-2.0-7.0","qdne7zrt6yogwtk",8,"16.csv","","3271","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,72954,"0.0-2.0-8.0","qdne7zrt6yogwtk",8,"16.csv","","10099","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,74729,"0.0-3.0-0.0","qdne7zrt6yogwtk",8,"16.csv","","1774","resources/trios/L1T1A3.jpg","38","restless",0.9,0.3,0.7,0.218989229752321,"true"
"image-keyboard-response",12,75133,"0.0-3.0-1.0","qdne7zrt6yogwtk",8,"16.csv","","null","resources/maskTrios/BT1B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,76339,"0.0-3.0-2.0","qdne7zrt6yogwtk",8,"16.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,77932,"0.0-3.1-0.1","qdne7zrt6yogwtk",8,"16.csv","","1590.0000000000146","resources/trios/L1T1A2.jpg","37","restless",0.9,0.3,0.7,0.0350663907567847,"true"
"image-keyboard-response",15,78335,"0.0-3.1-1.1","qdne7zrt6yogwtk",8,"16.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,79540,"0.0-3.1-2.1","qdne7zrt6yogwtk",8,"16.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,81514,"0.0-3.2-0.2","qdne7zrt6yogwtk",8,"16.csv","","1971.9999999999854","resources/trios/L2T4A3.jpg","37","restless",0.9,0.3,0.7,0.343909666611572,"true"
"image-keyboard-response",18,81917,"0.0-3.2-1.2","qdne7zrt6yogwtk",8,"16.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",19,83122,"0.0-3.2-2.2","qdne7zrt6yogwtk",8,"16.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,84168,"0.0-3.3-0.3","qdne7zrt6yogwtk",8,"16.csv","","1044","resources/trios/L1T1A3.jpg","38","restless",0.9,0.3,0.7,0.370335895838146,"false"
"image-keyboard-response",21,84571,"0.0-3.3-1.3","qdne7zrt6yogwtk",8,"16.csv","","null","resources/maskTrios/BT1B.jpg","null","",NA,NA,NA,NA,""
