"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,597,"0.0-0.0","3p94hy7tyajmgd9",264,"147.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,4313,"0.0-1.0","3p94hy7tyajmgd9",264,"147.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,4598,"0.0-2.0","3p94hy7tyajmgd9",264,"147.csv","","283.19999999995343","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,11221,"0.0-3.0-0.0","3p94hy7tyajmgd9",264,"147.csv","","6622.09999999986","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,14228,"0.0-3.0-1.0","3p94hy7tyajmgd9",264,"147.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,17130,"0.0-3.0-2.0","3p94hy7tyajmgd9",264,"147.csv","","2901","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,20201,"0.0-3.0-3.0","3p94hy7tyajmgd9",264,"147.csv","","3070.5999999998603","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,20446,"0.0-3.0-4.0","3p94hy7tyajmgd9",264,"147.csv","","244.69999999995343","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,23992,"0.0-3.0-5.0","3p94hy7tyajmgd9",264,"147.csv","","3545.1999999999534","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,26538,"0.0-3.0-6.0","3p94hy7tyajmgd9",264,"147.csv","","2545.600000000093","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,27050,"0.0-3.0-7.0","3p94hy7tyajmgd9",264,"147.csv","","511.29999999981374","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,27448,"0.0-3.0-8.0","3p94hy7tyajmgd9",264,"147.csv","","396.60000000009313","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",12,28474,"0.0-4.0-0.0","3p94hy7tyajmgd9",264,"147.csv","","1025.6000000000931","resources/trios/L1T4A3.jpg","39","restless",0.9,0.3,0.7,0.369573439418921,"true"
"image-keyboard-response",13,28876,"0.0-4.0-1.0","3p94hy7tyajmgd9",264,"147.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,30079,"0.0-4.0-2.0","3p94hy7tyajmgd9",264,"147.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",15,30670,"0.0-4.1-0.1","3p94hy7tyajmgd9",264,"147.csv","","589.6999999999534","resources/trios/L1T4A3.jpg","39","restless",0.8,0.3,0.7,0.712615010342522,"false"
"image-keyboard-response",16,31072,"0.0-4.1-1.1","3p94hy7tyajmgd9",264,"147.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,32273,"0.0-4.1-2.1","3p94hy7tyajmgd9",264,"147.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",18,33231,"0.0-4.2-0.2","3p94hy7tyajmgd9",264,"147.csv","","956.6000000000931","resources/trios/L1T4A3.jpg","37","restless",0.8,0.3,0.7,0.72490560490276,"true"
