"trial_type","trial_index","time_elapsed","internal_node_id","subject","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1442,"0.0-0.0","wtwln2x34o0v21v","79.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5271,"0.0-1.0","wtwln2x34o0v21v","79.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,20146,"0.0-2.0-0.0","wtwln2x34o0v21v","79.csv","","14873.699999988079","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,23154,"0.0-2.0-1.0","wtwln2x34o0v21v","79.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,27651,"0.0-2.0-2.0","wtwln2x34o0v21v","79.csv","","4495.199999988079","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,29779,"0.0-2.0-3.0","wtwln2x34o0v21v","79.csv","","2124.899999976158","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,30733,"0.0-2.0-4.0","wtwln2x34o0v21v","79.csv","","952.5","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,43316,"0.0-2.0-5.0","wtwln2x34o0v21v","79.csv","","12581.09999999404","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,46594,"0.0-2.0-6.0","wtwln2x34o0v21v","79.csv","","3275.7000000178814","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,48353,"0.0-2.0-7.0","wtwln2x34o0v21v","79.csv","","1756.199999988079","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,54368,"0.0-2.0-8.0","wtwln2x34o0v21v","79.csv","","6014","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,58423,"0.0-3.0-0.0","wtwln2x34o0v21v","79.csv","","4052.0999999940395","resources/trios/L1T2A3.jpg","38","restless",0.9,0.3,0.7,0.114298868044637,"true"
"image-keyboard-response",12,58830,"0.0-3.0-1.0","wtwln2x34o0v21v","79.csv","","null","resources/maskTrios/BT2B.jpg","null","",NA,NA,NA,NA,""
