"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1330,"0.0-0.0","jyksed11mk05608",457,"67.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5982,"0.0-1.0","jyksed11mk05608",457,"67.csv","true","","","","",NA,NA,NA,NA,""
"survey-html-form",2,13571,"0.0-2.0","jyksed11mk05608",457,"67.csv","","7586.4000000003725","","","",NA,NA,NA,NA,""
"image-keyboard-response",3,22792,"0.0-3.0-0.0","jyksed11mk05608",457,"67.csv","","9219.600000000559","resources/images/parrot_nobg.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",4,25798,"0.0-3.0-1.0","jyksed11mk05608",457,"67.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",5,29710,"0.0-3.0-2.0","jyksed11mk05608",457,"67.csv","","3911.4000000003725","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",6,31593,"0.0-3.0-3.0","jyksed11mk05608",457,"67.csv","","1881.800000000745","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",7,33237,"0.0-3.0-4.0","jyksed11mk05608",457,"67.csv","","1642.7000000001863","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",8,35818,"0.0-3.0-5.0","jyksed11mk05608",457,"67.csv","","2579.899999999441","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,38688,"0.0-3.0-6.0","jyksed11mk05608",457,"67.csv","","2868.7999999998137","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",10,40573,"0.0-3.0-7.0","jyksed11mk05608",457,"67.csv","","1884.2999999998137","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",11,45681,"0.0-3.0-8.0","jyksed11mk05608",457,"67.csv","","5106.4000000003725","<p>You can track your coin total on the top right of your screen. </p><p>At the end of your journey you will be directed to a survey, so please click on the link before exiting the task</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",12,47486,"0.0-4.0-0.0","jyksed11mk05608",457,"67.csv","","1802.3999999994412","resources/trios/L1T4A3.jpg","39","restless",0.9,0.7,0.3,0.450459187387287,"false"
"image-keyboard-response",13,47890,"0.0-4.0-1.0","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,49095,"0.0-4.0-2.0","jyksed11mk05608",457,"67.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",15,50223,"0.0-4.1-0.1","jyksed11mk05608",457,"67.csv","","1126.5","resources/trios/L1T4A3.jpg","38","restless",0.9,0.7,0.3,0.212363178574206,"true"
"image-keyboard-response",16,50649,"0.0-4.1-1.1","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",17,51863,"0.0-4.1-2.1","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",18,52214,"0.0-4.2-0.2","jyksed11mk05608",457,"67.csv","","350.09999999962747","resources/trios/L1T4A3.jpg","38","restless",0.9,0.7,0.3,0.696978149103302,"true"
"image-keyboard-response",19,52643,"0.0-4.2-1.2","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",20,53846,"0.0-4.2-2.2","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",21,54112,"0.0-4.3-0.3","jyksed11mk05608",457,"67.csv","","264.5","resources/trios/L1T4A3.jpg","37","restless",0.9,0.7,0.3,0.277149584541097,"true"
"image-keyboard-response",22,54515,"0.0-4.3-1.3","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",23,55724,"0.0-4.3-2.3","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",24,56007,"0.0-4.4-0.4","jyksed11mk05608",457,"67.csv","","282.09999999962747","resources/trios/L1T4A3.jpg","38","restless",0.9,0.7,0.3,0.487974872731888,"true"
"image-keyboard-response",25,56421,"0.0-4.4-1.4","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",26,57636,"0.0-4.4-2.4","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",27,57883,"0.0-4.5-0.5","jyksed11mk05608",457,"67.csv","","245.6000000005588","resources/trios/L1T4A3.jpg","37","restless",0.9,0.7,0.3,0.229250369178806,"true"
"image-keyboard-response",28,58294,"0.0-4.5-1.5","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",29,59510,"0.0-4.5-2.5","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",30,59956,"0.0-4.6-0.6","jyksed11mk05608",457,"67.csv","","444.79999999981374","resources/trios/L1T4A3.jpg","37","restless",0.9,0.7,0.3,0.826565495006155,"true"
"image-keyboard-response",31,60364,"0.0-4.6-1.6","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",32,61581,"0.0-4.6-2.6","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",33,61853,"0.0-4.7-0.7","jyksed11mk05608",457,"67.csv","","271.29999999981374","resources/trios/L1T4A3.jpg","39","restless",0.9,0.7,0.3,0.38385100741167,"false"
"image-keyboard-response",34,62256,"0.0-4.7-1.7","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",35,63458,"0.0-4.7-2.7","jyksed11mk05608",457,"67.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",36,63869,"0.0-4.8-0.8","jyksed11mk05608",457,"67.csv","","409.5","resources/trios/L1T4A3.jpg","38","restless",0.9,0.7,0.3,0.186867880595188,"true"
"image-keyboard-response",37,64279,"0.0-4.8-1.8","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",38,65485,"0.0-4.8-2.8","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",39,65770,"0.0-4.9-0.9","jyksed11mk05608",457,"67.csv","","283.40000000037253","resources/trios/L1T4A3.jpg","38","restless",0.9,0.7,0.3,0.808366390202993,"false"
"image-keyboard-response",40,66177,"0.0-4.9-1.9","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",41,67386,"0.0-4.9-2.9","jyksed11mk05608",457,"67.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",42,68069,"0.0-4.10-0.10","jyksed11mk05608",457,"67.csv","","682","resources/trios/L1T4A3.jpg","39","restless",0.9,0.6,0.3,0.017185105110427,"true"
"image-keyboard-response",43,68487,"0.0-4.10-1.10","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",44,69696,"0.0-4.10-2.10","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",45,69983,"0.0-4.11-0.11","jyksed11mk05608",457,"67.csv","","286.20000000018626","resources/trios/L1T4A3.jpg","39","restless",0.8,0.6,0.3,0.335715310633447,"false"
"image-keyboard-response",46,70388,"0.0-4.11-1.11","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BBA3.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",47,71591,"0.0-4.11-2.11","jyksed11mk05608",457,"67.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",48,71666,"0.0-4.12-0.12","jyksed11mk05608",457,"67.csv","","74.20000000018626","resources/trios/L1T4A3.jpg","37","restless",0.8,0.6,0.2,0.263035072846516,"true"
"image-keyboard-response",49,72073,"0.0-4.12-1.12","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",50,73281,"0.0-4.12-2.12","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",51,73537,"0.0-4.13-0.13","jyksed11mk05608",457,"67.csv","","254.80000000074506","resources/trios/L1T4A3.jpg","37","restless",0.7,0.6,0.2,0.36339879503948,"true"
"image-keyboard-response",52,73959,"0.0-4.13-1.13","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/L1BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",53,75169,"0.0-4.13-2.13","jyksed11mk05608",457,"67.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",54,75376,"0.0-4.14-0.14","jyksed11mk05608",457,"67.csv","","205.79999999981374","resources/trios/L1T4A3.jpg","38","restless",0.7,0.6,0.2,0.695136288250351,"false"
"image-keyboard-response",55,75787,"0.0-4.14-1.14","jyksed11mk05608",457,"67.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",56,77002,"0.0-4.14-2.14","jyksed11mk05608",457,"67.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",57,77029,"0.0-4.15-0.15","jyksed11mk05608",457,"67.csv","","26.199999999254942","resources/trios/L1T4A3.jpg","37","restless",0.7,0.6,0.2,0.368612504656679,"true"
