"trial_type","trial_index","time_elapsed","internal_node_id","subject","participantCode","walkNumber","success","rt","stimulus","key_press","test_part","leftProb","midProb","rightProb","generatedNum","correct"
"pavlovia",0,1390,"0.0-0.0","ogyu25hclg72vak",260,"97.csv","","","","","",NA,NA,NA,NA,""
"fullscreen",1,5950,"0.0-1.0","ogyu25hclg72vak",260,"97.csv","true","","","","",NA,NA,NA,NA,""
"html-keyboard-response",2,11731,"0.0-2.0-0.0","ogyu25hclg72vak",260,"97.csv","","5779.5","<p><font size='6'>Arrrgh!</p></font><p>Can you be the best pirate? Try to find lots of gold! But beware, some islands have more gold than others, and over time, the island with the most gold may change. Can YOU figure it out? </p><font size='6'>GOOD LUCK, CAPTAIN!!!</font><p>Press any key to begin</p>","32","",NA,NA,NA,NA,""
"image-keyboard-response",3,14735,"0.0-2.0-1.0","ogyu25hclg72vak",260,"97.csv","","null","resources/image_sets/111.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",4,17550,"0.0-2.0-2.0","ogyu25hclg72vak",260,"97.csv","","2812.6000003814697","resources/image_sets/left_highlight.png","37","",NA,NA,NA,NA,""
"image-keyboard-response",5,21311,"0.0-2.0-3.0","ogyu25hclg72vak",260,"97.csv","","3758.6000003814697","resources/image_sets/mid_highlight.png","38","",NA,NA,NA,NA,""
"image-keyboard-response",6,22245,"0.0-2.0-4.0","ogyu25hclg72vak",260,"97.csv","","930.5","resources/image_sets/right_highlight.png","39","",NA,NA,NA,NA,""
"image-keyboard-response",7,25217,"0.0-2.0-5.0","ogyu25hclg72vak",260,"97.csv","","2970.0999994277954","resources/image_sets/111.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",8,26489,"0.0-2.0-6.0","ogyu25hclg72vak",260,"97.csv","","1271","resources/images/coin2.png","13","",NA,NA,NA,NA,""
"image-keyboard-response",9,33611,"0.0-2.0-7.0","ogyu25hclg72vak",260,"97.csv","","7119.800000190735","resources/images/fishbone.png","13","",NA,NA,NA,NA,""
"html-keyboard-response",10,37486,"0.0-2.0-8.0","ogyu25hclg72vak",260,"97.csv","","3873.800000190735","<p>Your first journey will be a long one, but you will get a well deserved break at the end</p><p>After the break you will have four more journeys, but each will be much shorter than the first, and you will have breaks in between each</p><p>Press Enter to begin</p>","13","",NA,NA,NA,NA,""
"image-keyboard-response",11,39847,"0.0-3.0-0.0","ogyu25hclg72vak",260,"97.csv","","2356","resources/trios/L2T4A2.jpg","38","restless",0.7,0.3,0.9,0.562434340255872,"false"
"image-keyboard-response",12,40255,"0.0-3.0-1.0","ogyu25hclg72vak",260,"97.csv","","null","resources/maskTrios/BT4B.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",13,41463,"0.0-3.0-2.0","ogyu25hclg72vak",260,"97.csv","","null","resources/images/fishbone.png","null","",NA,NA,NA,NA,""
"image-keyboard-response",14,42948,"0.0-3.1-0.1","ogyu25hclg72vak",260,"97.csv","","1481.3000001907349","resources/trios/L2T2A1.jpg","37","restless",0.7,0.3,0.9,0.549034562876119,"true"
"image-keyboard-response",15,43355,"0.0-3.1-1.1","ogyu25hclg72vak",260,"97.csv","","null","resources/maskTrios/L2BB.jpg","null","",NA,NA,NA,NA,""
"image-keyboard-response",16,44563,"0.0-3.1-2.1","ogyu25hclg72vak",260,"97.csv","","null","resources/images/coin2.png","null","",NA,NA,NA,NA,""
